genome	dataset	cell_diameter_micron	sag_length	completeness	ssu_classification	estimated_length	plate	Domain	Phylum	Class	Order	Family	Genus	Species	Latitude	Longitude	Ocean	Depth	niche_latest	doubling_hours	nonviral_length	viral_length	total_length	prop_viral_length	nonviral_contigs	viral_contigs	total_contigs	prop_viral_contigs	virpres	num_prots	cds_length	defense_genes	defense_gene_sumlen	prop_def_prot	prop_def_lens	pa_fl	AbiU	RM	PsyrTA	dXTPase	Cas	PfiAT	BREX	Lamassu	Retron	Tiamat	SoFic	Eleos	AVAST	ShosTA	AbiE	PD-T4-3	Zorya	Uzume	DarTG	Dpd	DISARM	Azaca	AbiZ	PD-T7-3	PrrC	Mokosh	Viperin	Druantia	AbiD	AbiP2	Dsr	RosmerTA	Shango	CBASS	Pycsar	pAgo	Hhe	PD-Lambda-1	Septu	RL	RloC	Dnd	PD-T7-1	DRT	ApeA	Gabija	Hachiman	SanaTA	Borvo	Kiwa	Wadjet	PARIS	AbiL	TerY	Sefir	PD-T4-4	PD-T7-2	NLR	Qat	PD-T7-4	CapRel	Shedu	Tmn	Ppl	PD-T4-8	PD-T7-5	SspBCDE	Menshen	Thoeris	AbiV	RnlAB	AbiJ	MqsRAC	Mza	PbeABCD	Hma	Her	GAO_29	Pif	Iet	Hydrolase_TM	totaldefenses	defpres	sys_types	sub_types
AG-313-I15	Tropics	<0.5	912511	62	no SSU regions found	1471791.935483871	AG-313	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902510635	-20.08	-70.8	Southern_Atlantic	20	EPI	6.17614735172208	912511	0	912511	0	71	0	71	0	no	1010	883500	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-I17	Tropics	<0.5	1162537	59	no SSU regions found	1970401.6949152544	AG-313	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MED-G13	MED-G13 sp902509675	-20.08	-70.8	Southern_Atlantic	20	EPI	11.4514402621012	1162537	0	1162537	0	59	0	59	0	no	1087	1116483	2	2001	0.0018399264029438	0.0017922350810536	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-313-I18	Tropics	<0.5	584510	55	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1062745.4545454544	AG-313	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902510495	-20.08	-70.8	Southern_Atlantic	20	EPI	7.50771188219588	584510	0	584510	0	43	0	43	0	no	646	563553	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-J04	Tropics	<0.5	1228686	52	no SSU regions found	2362857.692307692	AG-313	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	MED-G16	MED-G16	MED-G16 sp002457315	-20.08	-70.8	Southern_Atlantic	20	EPI	6.66329938433418	1228686	0	1228686	0	61	0	61	0	no	1137	1189602	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-J10	Tropics	<0.5	1495280	74	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	2020648.6486486488	AG-313	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MAG-121220-bin8	MAG-121220-bin8 sp902559035	-20.08	-70.8	Southern_Atlantic	20	EPI	13.6129236750016	1495280	0	1495280	0	47	0	47	0	no	1430	1432866	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-J13	Tropics	<0.5	824019	65	no SSU regions found	1267721.5384615385	AG-313	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Unknown	-20.08	-70.8	Southern_Atlantic	20	EPI	8.29134168077948	824019	0	824019	0	58	0	58	0	no	933	790947	1	1119	0.0010718113612004	0.0014147597753073	Unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-313-J15	Tropics	<0.5	1221475	52	no SSU regions found	2348990.3846153845	AG-313	Bacteria	Proteobacteria	Gammaproteobacteria	Woeseiales	Woeseiaceae	SP4260	SP4260 sp902510755	-20.08	-70.8	Southern_Atlantic	20	EPI	15.317089676223	1221475	0	1221475	0	68	0	68	0	no	1170	1151556	2	2421	0.0017094017094017	0.0021023727895126	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	yes	1	1
AG-313-J17	Tropics	<0.5	1636714	59	no SSU regions found	2774091.525423729	AG-313	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	MED-G52	MED-G52 sp002682975	-20.08	-70.8	Southern_Atlantic	20	EPI	14.8229380304124	1636714	0	1636714	0	100	0	100	0	no	1651	1499949	2	1632	0.0012113870381586	0.0010880369932577	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-313-J19	Tropics	<0.5	723650	56	no SSU regions found	1292232.1428571427	AG-313	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Unknown	-20.08	-70.8	Southern_Atlantic	20	EPI	7.50974995090058	723650	0	723650	0	57	0	57	0	no	845	698547	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-J22	Tropics	<0.5	1287161	68	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	1892883.8235294116	AG-313	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MAG-121220-bin8	MAG-121220-bin8 sp902559035	-20.08	-70.8	Southern_Atlantic	20	EPI	13.9427679778641	1287161	0	1287161	0	57	0	57	0	no	1246	1235976	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-K16	Tropics	<0.5	2199285	57	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__?;s__?	3858394.7368421056	AG-313	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	EC70	EC70 sp902510815	-20.08	-70.8	Southern_Atlantic	20	EPI	15.0376047134088	2199285	0	2199285	0	138	0	138	0	no	1805	2060517	4	4449	0.0022160664819944	0.0021591668498731	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-313-L05	Tropics	<0.5	1550842	77	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	2014080.5194805195	AG-313	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MAG-121220-bin8	MAG-121220-bin8 sp902559035	-20.08	-70.8	Southern_Atlantic	20	EPI	10.0227812081989	1550842	0	1550842	0	51	0	51	0	no	1515	1484706	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-L10	Tropics	<0.5	1132170	53	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	2136169.8113207547	AG-313	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472	D2472 sp003284215	-20.08	-70.8	Southern_Atlantic	20	EPI	12.5471582347837	1132170	0	1132170	0	47	0	47	0	no	1161	1087038	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-L14	Tropics	<0.5	981936	67	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	1465576.119402985	AG-313	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Actinomarina	Actinomarina sp902510995	-20.08	-70.8	Southern_Atlantic	20	EPI	8.17793924415096	981936	0	981936	0	32	0	32	0	no	1066	945267	2	1869	0.0018761726078799	0.001977219134911	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-313-L18	Tropics	<0.5	1302349	69	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Marine_Group_II;f__?;g__?;s__?	1887462.3188405798	AG-313	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O2	MGIIb-O2 sp902511005	-20.08	-70.8	Southern_Atlantic	20	EPI	16.532950515199	1302349	0	1302349	0	35	0	35	0	no	1158	1233465	5	8340	0.0043177892918825	0.0067614403327212	Unknown	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	1	2
AG-313-L19	Tropics	<0.5	810433	61	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	1328578.68852459	AG-313	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Actinomarina	Actinomarina sp002683085	-20.08	-70.8	Southern_Atlantic	20	EPI	11.476812461347	810433	0	810433	0	37	0	37	0	no	903	778053	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-L21	Tropics	<0.5	846662	61	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__ZD0405;g__?;s__?	1387970.4918032787	AG-313	Bacteria	Proteobacteria	Gammaproteobacteria	PS1	Thioglobaceae	Pseudothioglobus	Pseudothioglobus sp902511025	-20.08	-70.8	Southern_Atlantic	20	EPI	12.0680058212608	846662	0	846662	0	54	0	54	0	no	923	792717	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-M10	Tropics	<0.5	973581	79	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1232381.0126582277	AG-313	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902511185	-20.08	-70.8	Southern_Atlantic	20	EPI	8.48494013715536	973581	0	973581	0	55	0	55	0	no	1094	935604	6	7542	0.0054844606946983	0.0080611027742506	Unknown	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	yes	2	2
AG-313-M11	Tropics	<0.5	1112122	72	no SSU regions found	1544613.888888889	AG-313	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472	D2472 sp003284215	-20.08	-70.8	Southern_Atlantic	20	EPI	15.454230232437	1112122	0	1112122	0	39	0	39	0	no	1152	1069803	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-M21	Tropics	<0.5	906325	62	no SSU regions found	1461814.5161290322	AG-313	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Unknown	-20.08	-70.8	Southern_Atlantic	20	EPI	7.61434240988132	906325	0	906325	0	51	0	51	0	no	973	877071	3	3174	0.0030832476875642	0.003618863239122	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-313-N13	Tropics	<0.5	1121101	58	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	1932932.7586206899	AG-313	Bacteria	Proteobacteria	Alphaproteobacteria	HIMB59	GCA-002718135	AG-337-I02	AG-337-I02 sp902511405	-20.08	-70.8	Southern_Atlantic	20	EPI	6.38527896114506	1121101	0	1121101	0	49	0	49	0	no	1192	1076814	1	1122	0.0008389261744966	0.0010419626787913	Unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-313-N18	Tropics	<0.5	1201907	60	no SSU regions found	2003178.3333333335	AG-313	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472	D2472 sp003283765	-20.08	-70.8	Southern_Atlantic	20	EPI	18.6106050181169	1201907	0	1201907	0	45	0	45	0	no	1259	1160580	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-O08	Tropics	<0.5	1136481	53	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	2144303.7735849055	AG-313	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472	D2472 sp902511425	-20.08	-70.8	Southern_Atlantic	20	EPI	14.2986762855732	1136481	0	1136481	0	66	0	66	0	no	1189	1093791	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-313-P16	Tropics	<0.5	1392882	62	no SSU regions found	2246583.870967742	AG-313	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472	D2472 sp902511575	-20.08	-70.8	Southern_Atlantic	20	EPI	17.1135131175775	1392882	0	1392882	0	25	0	25	0	no	1382	1342551	2	1578	0.0014471780028943	0.001175374343321	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-319-A01	Tropics	<0.5	757834	57	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__Ca._Nitrosopelagicus_family_incertae_sedis;g__Ca._Nitrosopelagicus;s__?	1329533.3333333335	AG-319	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp902511735	-20.08	-70.8	Southern_Atlantic	55	EPI	12.2541996644324	757834	0	757834	0	57	0	57	0	no	958	707478	1	804	0.0010438413361169	0.001136431097504	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-319-A02	Tropics	<0.5	1156227	54	no SSU regions found	2141161.111111111	AG-319	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	GCA-2700405	Unknown	-20.08	-70.8	Southern_Atlantic	55	EPI	12.0987896014081	1156227	0	1156227	0	67	0	67	0	no	1076	1110405	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-319-A04	Tropics	<0.5	610206	56	no SSU regions found	1089653.5714285714	AG-319	Bacteria	Proteobacteria	Gammaproteobacteria	GCA-002705445	GCA-002716945	CACLCV01	Unknown	-20.08	-70.8	Southern_Atlantic	55	EPI	7.41416215323047	610206	0	610206	0	46	0	46	0	no	720	590766	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-319-A08	Tropics	<0.5	1072726	60	no SSU regions found	1787876.6666666667	AG-319	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O2	MGIIb-O2 sp002494975	-20.08	-70.8	Southern_Atlantic	55	EPI	14.9673121594428	1072726	0	1072726	0	49	0	49	0	no	997	1015887	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-319-A09	Tropics	<0.5	1411673	71	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	1988271.8309859156	AG-319	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MAG-121220-bin8	MAG-121220-bin8 sp902511755	-20.08	-70.8	Southern_Atlantic	55	EPI	18.1706261095889	1411673	0	1411673	0	57	0	57	0	no	1286	1350369	2	1857	0.0015552099533437	0.0013751796731115	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-319-B05	Tropics	<0.5	1356896	85	no SSU regions found	1596348.2352941176	AG-319	Bacteria	Proteobacteria	Gammaproteobacteria	PS1	Thioglobaceae	Pseudothioglobus	Pseudothioglobus sp902512305	-20.08	-70.8	Southern_Atlantic	55	EPI	15.3267185499882	1356896	0	1356896	0	41	0	41	0	no	1392	1286637	1	786	0.0007183908045977	0.0006108949144164	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-319-B23	Tropics	<0.5	1273972	64	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS2b_marine_group;s__?	1990581.25	AG-319	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	GCA-2700405	GCA-2700405 sp902512065	-20.08	-70.8	Southern_Atlantic	55	EPI	11.8624100506578	1273972	0	1273972	0	44	0	44	0	no	1188	1212975	2	2178	0.0016835016835016	0.0017955852346503	Unknown	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-319-C10	Tropics	<0.5	1473662	62	no SSU regions found	2376874.193548387	AG-319	Bacteria	Proteobacteria	Gammaproteobacteria	Woeseiales	Woeseiaceae	SP4260	Unknown	-20.08	-70.8	Southern_Atlantic	55	EPI	10.8768845989087	1473662	0	1473662	0	51	0	51	0	no	1419	1394445	1	1137	0.0007047216349541	0.0008153781612039	Unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-319-D05	Tropics	<0.5	1151268	65	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__ZD0405;g__?;s__?	1771181.5384615385	AG-319	Bacteria	Proteobacteria	Gammaproteobacteria	PS1	Thioglobaceae	Pseudothioglobus	Pseudothioglobus sp002698045	-20.08	-70.8	Southern_Atlantic	55	EPI	11.7017387262599	1151268	0	1151268	0	62	0	62	0	no	1179	1081911	1	819	0.0008481764206955	0.0007569938747272	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-319-D07	Tropics	<0.5	1325711	87	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	1523805.7471264368	AG-319	Bacteria	Proteobacteria	Alphaproteobacteria	HIMB59	GCA-002718135	AG-337-I02	AG-337-I02 sp902512325	-20.08	-70.8	Southern_Atlantic	55	EPI	9.29265357524142	1325711	0	1325711	0	58	0	58	0	no	1409	1272051	4	5661	0.0028388928317956	0.0044502932665435	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
